,channel1,channel2
734,1663846803940.0,7710.0
735,1663846803940.0,7710.0
736,1663846803940.0,7710.0
737,1663846803940.0,7710.0
738,1663846803940.0,7710.0
739,1663846803940.0,7710.0
740,1663846803940.0,7710.0
741,1663846803940.0,7710.0
742,1663846813940.0,7680.0
743,1663846813940.0,7680.0
744,1663846813940.0,7680.0
745,1663846813940.0,7680.0
746,1663846813940.0,7680.0
747,1663846813940.0,7680.0
748,1663846813940.0,7680.0
749,1663846813940.0,7680.0
750,1663846813940.0,7680.0
751,1663846813940.0,7680.0
752,1663846823940.0,7749.0
753,1663846823940.0,7749.0
754,1663846823940.0,7749.0
755,1663846823940.0,7749.0
756,1663846823940.0,7749.0
757,1663846823940.0,7749.0
758,1663846823940.0,7749.0
759,1663846823940.0,7749.0
760,1663846823940.0,7749.0
761,1663846823940.0,7749.0
762,1663846833940.0,7711.0
763,1663846833940.0,7711.0
764,1663846833940.0,7711.0
765,1663846833940.0,7711.0
766,1663846833940.0,7711.0
767,1663846833940.0,7711.0
768,1663846833940.0,7711.0
769,1663846833940.0,7711.0
770,1663846833940.0,7711.0
771,1663846843940.0,7722.0
772,1663846843940.0,7722.0
773,1663846843940.0,7722.0
774,1663846843940.0,7722.0
775,1663846843940.0,7722.0
776,1663846843940.0,7722.0
777,1663846843940.0,7722.0
778,1663846843940.0,7722.0
779,1663846843940.0,7722.0
780,1663846843940.0,7722.0
781,1663846853940.0,7719.0
782,1663846853940.0,7719.0
783,1663846853940.0,7719.0
784,1663846853940.0,7719.0
785,1663846853940.0,7719.0
786,1663846853940.0,7719.0
787,1663846853940.0,7719.0
788,1663846853940.0,7719.0
789,1663846853940.0,7719.0
790,1663846853940.0,7719.0
791,1663846863940.0,7716.0
792,1663846863940.0,7716.0
793,1663846863940.0,7716.0
794,1663846863940.0,7716.0
795,1663846863940.0,7716.0
796,1663846863940.0,7716.0
797,1663846863940.0,7716.0
798,1663846863940.0,7716.0
799,1663846863940.0,7716.0
800,1663846863940.0,7716.0
801,1663846873940.0,7707.0
802,1663846873940.0,7707.0
803,1663846873940.0,7707.0
804,1663846873940.0,7707.0
805,1663846873940.0,7707.0
806,1663846873940.0,7707.0
807,1663846873940.0,7707.0
808,1663846873940.0,7707.0
809,1663846873940.0,7707.0
810,1663846873940.0,7707.0
811,1663846883940.0,7717.0
812,1663846883940.0,7717.0
813,1663846883940.0,7717.0
814,1663846883940.0,7717.0
815,1663846883940.0,7717.0
816,1663846883940.0,7717.0
817,1663846883940.0,7717.0
818,1663846883940.0,7717.0
819,1663846883940.0,7717.0
820,1663846893940.0,7711.0
821,1663846893940.0,7711.0
822,1663846893940.0,7711.0
823,1663846893940.0,7711.0
824,1663846893940.0,7711.0
825,1663846893940.0,7711.0
826,1663846893940.0,7711.0
827,1663846893940.0,7711.0
828,1663846893940.0,7711.0
829,1663846893940.0,7711.0
830,1663846903940.0,7727.0
831,1663846903940.0,7727.0
832,1663846903940.0,7727.0
833,1663846903940.0,7727.0
834,1663846903940.0,7727.0
835,1663846903940.0,7727.0
836,1663846903940.0,7727.0
837,1663846903940.0,7727.0
838,1663846903940.0,7727.0
839,1663846903940.0,7727.0
840,1663846913940.0,7684.0
841,1663846913940.0,7684.0
842,1663846913940.0,7684.0
843,1663846913940.0,7684.0
844,1663846913940.0,7684.0
845,1663846913940.0,7684.0
846,1663846913940.0,7684.0
847,1663846913940.0,7684.0
848,1663846913940.0,7684.0
849,1663846913940.0,7684.0
850,1663846923940.0,7677.0
851,1663846923940.0,7677.0
852,1663846923940.0,7677.0
853,1663846923940.0,7677.0
854,1663846923940.0,7677.0
855,1663846923940.0,7677.0
856,1663846923940.0,7677.0
857,1663846923940.0,7677.0
858,1663846923940.0,7677.0
859,1663846932940.0,7712.0
860,1663846932940.0,7712.0
861,1663846932940.0,7712.0
862,1663846932940.0,7712.0
863,1663846932940.0,7712.0
864,1663846932940.0,7712.0
865,1663846932940.0,7712.0
866,1663846932940.0,7712.0
867,1663846932940.0,7712.0
868,1663846932940.0,7712.0
869,1663846942940.0,7741.0
870,1663846942940.0,7741.0
871,1663846942940.0,7741.0
872,1663846942940.0,7741.0
873,1663846942940.0,7741.0
874,1663846942940.0,7741.0
875,1663846942940.0,7741.0
876,1663846942940.0,7741.0
877,1663846942940.0,7741.0
878,1663846942940.0,7741.0
879,1663846952940.0,7754.0
880,1663846952940.0,7754.0
881,1663846952940.0,7754.0
882,1663846952940.0,7754.0
883,1663846952940.0,7754.0
884,1663846952940.0,7754.0
885,1663846952940.0,7754.0
886,1663846952940.0,7754.0
887,1663846952940.0,7754.0
888,1663846962940.0,7685.0
889,1663846962940.0,7685.0
890,1663846962940.0,7685.0
891,1663846962940.0,7685.0
892,1663846962940.0,7685.0
893,1663846962940.0,7685.0
894,1663846962940.0,7685.0
895,1663846962940.0,7685.0
896,1663846962940.0,7685.0
897,1663846962940.0,7685.0
898,1663846972940.0,7739.0
899,1663846972940.0,7739.0
900,1663846972940.0,7739.0
901,1663846972940.0,7739.0
902,1663846972940.0,7739.0
903,1663846972940.0,7739.0
904,1663846972940.0,7739.0
905,1663846972940.0,7739.0
906,1663846972940.0,7739.0
907,1663846972940.0,7739.0
908,1663846982940.0,7727.0
909,1663846982940.0,7727.0
910,1663846982940.0,7727.0
911,1663846982940.0,7727.0
912,1663846982940.0,7727.0
913,1663846982940.0,7727.0
914,1663846982940.0,7727.0
915,1663846982940.0,7727.0
916,1663846982940.0,7727.0
917,1663846982940.0,7727.0
918,1663846992940.0,7734.0
919,1663846992940.0,7734.0
920,1663846992940.0,7734.0
921,1663846992940.0,7734.0
922,1663846992940.0,7734.0
923,1663846992940.0,7734.0
924,1663846992940.0,7734.0
925,1663846992940.0,7734.0
926,1663846992940.0,7734.0
927,1663846992940.0,7734.0
928,1663847002940.0,7737.0
929,1663847002940.0,7737.0
