,channel1,channel2
305,1663595987304.0,4040658.0
306,1663595987304.0,4040658.0
307,1663595987304.0,4040658.0
308,1663595996304.0,15698835.0
309,1663595996304.0,15698835.0
310,1663595996304.0,15698835.0
311,1663595996304.0,15698835.0
312,1663595996304.0,15698835.0
313,1663595996304.0,15698835.0
314,1663595996304.0,15698835.0
315,1663595996304.0,15698835.0
316,1663595996304.0,15698835.0
317,1663596008304.0,12951059.0
318,1663596008304.0,12951059.0
319,1663596008304.0,12951059.0
320,1663596008304.0,12951059.0
321,1663596008304.0,12951059.0
322,1663596008304.0,12951059.0
323,1663596008304.0,12951059.0
324,1663596008304.0,12951059.0
325,1663596008304.0,12951059.0
326,1663596017304.0,16768190.0
327,1663596017304.0,16768190.0
328,1663596017304.0,16768190.0
329,1663596017304.0,16768190.0
330,1663596017304.0,16768190.0
331,1663596017304.0,16768190.0
332,1663596017304.0,16768190.0
333,1663596017304.0,16768190.0
334,1663596017304.0,16768190.0
335,1663596017304.0,16768190.0
336,1663596026304.0,13384496.0
337,1663596026304.0,13384496.0
338,1663596026304.0,13384496.0
339,1663596026304.0,13384496.0
340,1663596026304.0,13384496.0
341,1663596026304.0,13384496.0
342,1663596026304.0,13384496.0
343,1663596026304.0,13384496.0
344,1663596026304.0,13384496.0
345,1663596026304.0,13384496.0
346,1663596038304.0,315407.0
347,1663596038304.0,315407.0
348,1663596038304.0,315407.0
349,1663596038304.0,315407.0
350,1663596038304.0,315407.0
351,1663596038304.0,315407.0
352,1663596038304.0,315407.0
353,1663596038304.0,315407.0
354,1663596038304.0,315407.0
355,1663596038304.0,315407.0
356,1663596047304.0,15769533.0
357,1663596047304.0,15769533.0
358,1663596047304.0,15769533.0
359,1663596047304.0,15769533.0
360,1663596047304.0,15769533.0
361,1663596047304.0,15769533.0
362,1663596047304.0,15769533.0
363,1663596047304.0,15769533.0
364,1663596047304.0,15769533.0
365,1663596047304.0,15769533.0
366,1663596056304.0,11136430.0
367,1663596056304.0,11136430.0
368,1663596056304.0,11136430.0
369,1663596056304.0,11136430.0
370,1663596056304.0,11136430.0
371,1663596056304.0,11136430.0
372,1663596056304.0,11136430.0
373,1663596056304.0,11136430.0
374,1663596056304.0,11136430.0
375,1663596056304.0,11136430.0
376,1663596068304.0,5175101.0
377,1663596068304.0,5175101.0
378,1663596068304.0,5175101.0
379,1663596068304.0,5175101.0
380,1663596068304.0,5175101.0
381,1663596068304.0,5175101.0
382,1663596068304.0,5175101.0
383,1663596068304.0,5175101.0
384,1663596068304.0,5175101.0
385,1663596068304.0,5175101.0
386,1663596077304.0,14607504.0
387,1663596077304.0,14607504.0
388,1663596077304.0,14607504.0
389,1663596077304.0,14607504.0
390,1663596077304.0,14607504.0
391,1663596077304.0,14607504.0
392,1663596077304.0,14607504.0
393,1663596077304.0,14607504.0
394,1663596077304.0,14607504.0
395,1663596077304.0,14607504.0
396,1663596086304.0,4634142.0
397,1663596086304.0,4634142.0
398,1663596086304.0,4634142.0
399,1663596086304.0,4634142.0
400,1663596086304.0,4634142.0
401,1663596086304.0,4634142.0
402,1663596086304.0,4634142.0
403,1663596086304.0,4634142.0
404,1663596086304.0,4634142.0
405,1663596086304.0,4634142.0
406,1663596098304.0,9210707.0
407,1663596098304.0,9210707.0
408,1663596098304.0,9210707.0
409,1663596098304.0,9210707.0
410,1663596098304.0,9210707.0
411,1663596098304.0,9210707.0
412,1663596098304.0,9210707.0
413,1663596098304.0,9210707.0
414,1663596098304.0,9210707.0
415,1663596107304.0,11101829.0
416,1663596107304.0,11101829.0
417,1663596107304.0,11101829.0
418,1663596107304.0,11101829.0
419,1663596107304.0,11101829.0
420,1663596107304.0,11101829.0
421,1663596107304.0,11101829.0
422,1663596107304.0,11101829.0
423,1663596107304.0,11101829.0
424,1663596107304.0,11101829.0
425,1663596116304.0,12063462.0
426,1663596116304.0,12063462.0
427,1663596116304.0,12063462.0
428,1663596116304.0,12063462.0
429,1663596116304.0,12063462.0
430,1663596116304.0,12063462.0
431,1663596116304.0,12063462.0
432,1663596116304.0,12063462.0
433,1663596116304.0,12063462.0
434,1663596116304.0,12063462.0
435,1663596128304.0,15281860.0
436,1663596128304.0,15281860.0
437,1663596128304.0,15281860.0
438,1663596128304.0,15281860.0
439,1663596128304.0,15281860.0
440,1663596128304.0,15281860.0
441,1663596128304.0,15281860.0
442,1663596128304.0,15281860.0
443,1663596128304.0,15281860.0
444,1663596128304.0,15281860.0
445,1663596137304.0,1573410.0
446,1663596137304.0,1573410.0
447,1663596137304.0,1573410.0
448,1663596137304.0,1573410.0
449,1663596137304.0,1573410.0
450,1663596137304.0,1573410.0
451,1663596137304.0,1573410.0
452,1663596137304.0,1573410.0
453,1663596137304.0,1573410.0
454,1663596137304.0,1573410.0
455,1663596146304.0,15538807.0
456,1663596146304.0,15538807.0
457,1663596146304.0,15538807.0
458,1663596146304.0,15538807.0
459,1663596146304.0,15538807.0
460,1663596146304.0,15538807.0
461,1663596146304.0,15538807.0
462,1663596146304.0,15538807.0
463,1663596146304.0,15538807.0
464,1663596146304.0,15538807.0
465,1663596158304.0,13573797.0
466,1663596158304.0,13573797.0
467,1663596158304.0,13573797.0
468,1663596158304.0,13573797.0
469,1663596158304.0,13573797.0
470,1663596158304.0,13573797.0
471,1663596158304.0,13573797.0
472,1663596158304.0,13573797.0
473,1663596158304.0,13573797.0
474,1663596158304.0,13573797.0
475,1663596167304.0,10422088.0
476,1663596167304.0,10422088.0
477,1663596167304.0,10422088.0
478,1663596167304.0,10422088.0
479,1663596167304.0,10422088.0
480,1663596167304.0,10422088.0
481,1663596167304.0,10422088.0
482,1663596167304.0,10422088.0
483,1663596167304.0,10422088.0
484,1663596167304.0,10422088.0
485,1663596176304.0,8447581.0
486,1663596176304.0,8447581.0
487,1663596176304.0,8447581.0
488,1663596176304.0,8447581.0
489,1663596176304.0,8447581.0
490,1663596176304.0,8447581.0
491,1663596176304.0,8447581.0
492,1663596176304.0,8447581.0
493,1663596176304.0,8447581.0
494,1663596176304.0,8447581.0
495,1663596188304.0,14250981.0
496,1663596188304.0,14250981.0
497,1663596188304.0,14250981.0
498,1663596188304.0,14250981.0
499,1663596188304.0,14250981.0
500,1663596188304.0,14250981.0
501,1663596188304.0,14250981.0
502,1663596188304.0,14250981.0
503,1663596188304.0,14250981.0
504,1663596197304.0,3336583.0
505,1663596197304.0,3336583.0
506,1663596197304.0,3336583.0
507,1663596197304.0,3336583.0
508,1663596197304.0,3336583.0
509,1663596197304.0,3336583.0
510,1663596197304.0,3336583.0
511,1663596197304.0,3336583.0
512,1663596197304.0,3336583.0
513,1663596197304.0,3336583.0
514,1663596206304.0,302961.0
515,1663596206304.0,302961.0
516,1663596206304.0,302961.0
517,1663596206304.0,302961.0
518,1663596206304.0,302961.0
519,1663596206304.0,302961.0
520,1663596206304.0,302961.0
521,1663596206304.0,302961.0
522,1663596206304.0,302961.0
523,1663596206304.0,302961.0
524,1663596218304.0,16110230.0
525,1663596218304.0,16110230.0
526,1663596218304.0,16110230.0
527,1663596218304.0,16110230.0
528,1663596218304.0,16110230.0
529,1663596218304.0,16110230.0
530,1663596218304.0,16110230.0
531,1663596218304.0,16110230.0
532,1663596218304.0,16110230.0
533,1663596218304.0,16110230.0
534,1663596227304.0,6409888.0
535,1663596227304.0,6409888.0
536,1663596227304.0,6409888.0
537,1663596227304.0,6409888.0
538,1663596227304.0,6409888.0
539,1663596227304.0,6409888.0
540,1663596227304.0,6409888.0
541,1663596227304.0,6409888.0
542,1663596227304.0,6409888.0
543,1663596227304.0,6409888.0
544,1663596236304.0,13147971.0
545,1663596236304.0,13147971.0
546,1663596236304.0,13147971.0
547,1663596236304.0,13147971.0
548,1663596236304.0,13147971.0
549,1663596236304.0,13147971.0
550,1663596236304.0,13147971.0
551,1663596236304.0,13147971.0
552,1663596236304.0,13147971.0
553,1663596236304.0,13147971.0
554,1663596248304.0,7038038.0
555,1663596248304.0,7038038.0
556,1663596248304.0,7038038.0
557,1663596248304.0,7038038.0
558,1663596248304.0,7038038.0
559,1663596248304.0,7038038.0
560,1663596248304.0,7038038.0
561,1663596248304.0,7038038.0
562,1663596248304.0,7038038.0
563,1663596248304.0,7038038.0
564,1663596257304.0,1634424.0
565,1663596257304.0,1634424.0
566,1663596257304.0,1634424.0
567,1663596257304.0,1634424.0
568,1663596257304.0,1634424.0
569,1663596257304.0,1634424.0
570,1663596257304.0,1634424.0
571,1663596257304.0,1634424.0
572,1663596257304.0,1634424.0
573,1663596257304.0,1634424.0
574,1663596266304.0,9227516.0
575,1663596266304.0,9227516.0
576,1663596266304.0,9227516.0
577,1663596266304.0,9227516.0
578,1663596266304.0,9227516.0
579,1663596266304.0,9227516.0
580,1663596266304.0,9227516.0
581,1663596266304.0,9227516.0
582,1663596266304.0,9227516.0
583,1663596266304.0,9227516.0
584,1663596278304.0,5584853.0
585,1663596278304.0,5584853.0
586,1663596278304.0,5584853.0
587,1663596278304.0,5584853.0
588,1663596278304.0,5584853.0
589,1663596278304.0,5584853.0
590,1663596278304.0,5584853.0
591,1663596278304.0,5584853.0
592,1663596278304.0,5584853.0
593,1663596287304.0,15372702.0
594,1663596287304.0,15372702.0
595,1663596287304.0,15372702.0
596,1663596287304.0,15372702.0
597,1663596287304.0,15372702.0
598,1663596287304.0,15372702.0
599,1663596287304.0,15372702.0
600,1663596287304.0,15372702.0
601,1663596287304.0,15372702.0
602,1663596287304.0,15372702.0
603,1663596296304.0,5807226.0
604,1663596296304.0,5807226.0
605,1663596296304.0,5807226.0
606,1663596296304.0,5807226.0
607,1663596296304.0,5807226.0
608,1663596296304.0,5807226.0
609,1663596296304.0,5807226.0
610,1663596296304.0,5807226.0
611,1663596296304.0,5807226.0
612,1663596296304.0,5807226.0
613,1663596308304.0,14511052.0
614,1663596308304.0,14511052.0
615,1663596308304.0,14511052.0
616,1663596308304.0,14511052.0
617,1663596308304.0,14511052.0
618,1663596308304.0,14511052.0
619,1663596308304.0,14511052.0
620,1663596308304.0,14511052.0
621,1663596308304.0,14511052.0
622,1663596308304.0,14511052.0
623,1663596317304.0,11625627.0
624,1663596317304.0,11625627.0
625,1663596317304.0,11625627.0
626,1663596317304.0,11625627.0
627,1663596317304.0,11625627.0
628,1663596317304.0,11625627.0
629,1663596317304.0,11625627.0
630,1663596317304.0,11625627.0
631,1663596317304.0,11625627.0
632,1663596317304.0,11625627.0
633,1663596326304.0,4525372.0
634,1663596326304.0,4525372.0
635,1663596326304.0,4525372.0
636,1663596326304.0,4525372.0
637,1663596326304.0,4525372.0
638,1663596326304.0,4525372.0
639,1663596326304.0,4525372.0
640,1663596326304.0,4525372.0
641,1663596326304.0,4525372.0
642,1663596326304.0,4525372.0
643,1663596338304.0,9212872.0
644,1663596338304.0,9212872.0
645,1663596338304.0,9212872.0
646,1663596338304.0,9212872.0
647,1663596338304.0,9212872.0
648,1663596338304.0,9212872.0
649,1663596338304.0,9212872.0
650,1663596338304.0,9212872.0
651,1663596338304.0,9212872.0
652,1663596338304.0,9212872.0
653,1663596347304.0,14104379.0
654,1663596347304.0,14104379.0
655,1663596347304.0,14104379.0
656,1663596347304.0,14104379.0
657,1663596347304.0,14104379.0
658,1663596347304.0,14104379.0
659,1663596347304.0,14104379.0
660,1663596347304.0,14104379.0
661,1663596347304.0,14104379.0
662,1663596356304.0,9140840.0
663,1663596356304.0,9140840.0
664,1663596356304.0,9140840.0
665,1663596356304.0,9140840.0
666,1663596356304.0,9140840.0
667,1663596356304.0,9140840.0
668,1663596356304.0,9140840.0
669,1663596356304.0,9140840.0
670,1663596356304.0,9140840.0
671,1663596356304.0,9140840.0
672,1663596368304.0,12550507.0
673,1663596368304.0,12550507.0
674,1663596368304.0,12550507.0
675,1663596368304.0,12550507.0
676,1663596368304.0,12550507.0
677,1663596368304.0,12550507.0
678,1663596368304.0,12550507.0
679,1663596368304.0,12550507.0
680,1663596368304.0,12550507.0
681,1663596377304.0,1007074.0
682,1663596377304.0,1007074.0
683,1663596377304.0,1007074.0
684,1663596377304.0,1007074.0
685,1663596377304.0,1007074.0
686,1663596377304.0,1007074.0
687,1663596377304.0,1007074.0
688,1663596377304.0,1007074.0
689,1663596377304.0,1007074.0
690,1663596377304.0,1007074.0
691,1663596386304.0,12140153.0
692,1663596386304.0,12140153.0
693,1663596386304.0,12140153.0
694,1663596386304.0,12140153.0
695,1663596386304.0,12140153.0
696,1663596386304.0,12140153.0
697,1663596386304.0,12140153.0
698,1663596386304.0,12140153.0
699,1663596386304.0,12140153.0
700,1663596386304.0,12140153.0
701,1663596398304.0,2821199.0
702,1663596398304.0,2821199.0
703,1663596398304.0,2821199.0
704,1663596398304.0,2821199.0
705,1663596398304.0,2821199.0
706,1663596398304.0,2821199.0
707,1663596398304.0,2821199.0
708,1663596398304.0,2821199.0
709,1663596398304.0,2821199.0
710,1663596398304.0,2821199.0
711,1663596407304.0,9939647.0
712,1663596407304.0,9939647.0
713,1663596407304.0,9939647.0
714,1663596407304.0,9939647.0
715,1663596407304.0,9939647.0
716,1663596407304.0,9939647.0
717,1663596407304.0,9939647.0
718,1663596407304.0,9939647.0
719,1663596407304.0,9939647.0
720,1663596407304.0,9939647.0
