,channel1,channel2
0,0.0,0.0
1,1663766785459.0,7617.0
2,1663766785459.0,7617.0
3,1663766785459.0,7617.0
4,1663766785459.0,7617.0
5,1663766785459.0,7617.0
6,1663766785459.0,7617.0
7,1663766785459.0,7617.0
8,1663766785459.0,7617.0
9,1663766785459.0,7617.0
10,1663766785459.0,7617.0
11,1663766795459.0,7639.0
12,1663766795459.0,7639.0
13,1663766795459.0,7639.0
14,1663766795459.0,7639.0
15,1663766795459.0,7639.0
16,1663766795459.0,7639.0
17,1663766795459.0,7639.0
18,1663766795459.0,7639.0
19,1663766795459.0,7639.0
20,1663766795459.0,7639.0
21,1663766805459.0,7673.0
22,1663766805459.0,7673.0
23,1663766805459.0,7673.0
24,1663766805459.0,7673.0
25,1663766805459.0,7673.0
26,1663766805459.0,7673.0
27,1663766805459.0,7673.0
28,1663766805459.0,7673.0
29,1663766805459.0,7673.0
30,1663766805459.0,7673.0
31,1663766815459.0,7676.0
32,1663766815459.0,7676.0
33,1663766815459.0,7676.0
34,1663766815459.0,7676.0
35,1663766815459.0,7676.0
36,1663766815459.0,7676.0
37,1663766815459.0,7676.0
38,1663766815459.0,7676.0
39,1663766815459.0,7676.0
40,1663766815459.0,7676.0
41,1663766825459.0,7678.0
42,1663766825459.0,7678.0
43,1663766825459.0,7678.0
44,1663766825459.0,7678.0
45,1663766825459.0,7678.0
46,1663766825459.0,7678.0
47,1663766825459.0,7678.0
48,1663766825459.0,7678.0
49,1663766825459.0,7678.0
50,1663766825459.0,7678.0
51,1663766835459.0,7678.0
52,1663766835459.0,7678.0
53,1663766835459.0,7678.0
54,1663766835459.0,7678.0
55,1663766835459.0,7678.0
56,1663766835459.0,7678.0
57,1663766835459.0,7678.0
58,1663766835459.0,7678.0
59,1663766835459.0,7678.0
60,1663766845459.0,7535.0
61,1663766845459.0,7535.0
62,1663766845459.0,7535.0
63,1663766845459.0,7535.0
64,1663766845459.0,7535.0
65,1663766845459.0,7535.0
66,1663766845459.0,7535.0
67,1663766845459.0,7535.0
68,1663766845459.0,7535.0
69,1663766845459.0,7535.0
70,1663766855459.0,7700.0
71,1663766855459.0,7700.0
72,1663766855459.0,7700.0
